RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
2922,1,5/12/2010,OTHER,2007,3,NISSAN,VERSA,S,4D SEDAN,BLUE,AUTO,1,Alloy,87387,TOP LINE ASIAN,COMPACT,OTHER,7396,8514,11054,11742,7649,8688,11212,11997,NULL,NULL,19638,35004,AL,6800,0,723
2923,0,5/12/2010,OTHER,2006,4,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,2,Covers,46241,OTHER ASIAN,MEDIUM,OTHER,4140,5126,7536,8477,3834,4850,6552,11661,NULL,NULL,19638,35004,AL,4700,0,482
2924,0,5/12/2010,OTHER,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,RED,AUTO,2,Covers,62315,AMERICAN,MEDIUM,CHRYSLER,4194,5202,7259,8392,3723,4805,7686,8509,NULL,NULL,19638,35004,AL,5000,0,1215
2925,0,5/12/2010,OTHER,2006,4,FORD,TAURUS,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,88699,AMERICAN,MEDIUM,FORD,4729,5918,8254,9635,4192,5465,7632,8843,NULL,NULL,19638,35004,AL,5600,0,983
2926,0,5/12/2010,OTHER,2005,5,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,2,Covers,47923,OTHER ASIAN,MEDIUM,OTHER,4230,5189,7118,8187,3603,4458,6955,7702,NULL,NULL,19638,35004,AL,5600,0,482
2927,0,5/12/2010,OTHER,2003,7,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,GREEN,AUTO,1,Alloy,54077,AMERICAN,MEDIUM,FORD,3443,4695,6442,8063,3749,4744,7277,8632,NULL,NULL,19638,35004,AL,5800,0,1054
2928,0,5/12/2010,OTHER,2007,3,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,59121,AMERICAN,MEDIUM,FORD,5535,6755,9168,10565,5401,6800,9112,10161,NULL,NULL,19638,35004,AL,5400,0,754
2929,0,5/12/2010,OTHER,2006,4,FORD,MUSTANG V6,Bas,2D COUPE,RED,MANUAL,1,Alloy,78100,AMERICAN,SPORTS,FORD,9589,11484,12880,14870,8456,9775,12059,13998,NULL,NULL,19638,35004,AL,9100,0,803
2930,0,5/12/2010,OTHER,2003,7,FORD,EXPEDITION 4WD V8,XLT,4D SUV 4.6L XLT,RED,AUTO,1,Alloy,85824,AMERICAN,LARGE SUV,FORD,8472,9742,12595,14535,7331,9141,11153,13203,NULL,NULL,19638,35004,AL,9200,0,1803
2931,0,5/12/2010,OTHER,2005,5,CHEVROLET,AVEO,LT,4D SEDAN LT,RED,AUTO,1,Alloy,51826,AMERICAN,COMPACT,GM,4488,5449,9606,11663,3621,5000,6585,7887,NULL,NULL,19638,35004,AL,4800,0,671
2932,0,5/19/2010,OTHER,2006,4,CHEVROLET,AVEO,LT,4D SEDAN LT,YELLOW,AUTO,1,Alloy,72586,AMERICAN,COMPACT,GM,4762,5882,7864,8809,5085,6078,8348,9464,NULL,NULL,5546,35004,AL,5100,0,803
2933,0,5/19/2010,OTHER,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,MAROON,AUTO,1,Alloy,70567,AMERICAN,MEDIUM,FORD,4252,5489,8676,11201,4171,5676,7467,9190,NULL,NULL,5546,35004,AL,5400,0,920
2934,0,5/19/2010,OTHER,2006,4,PONTIAC,G6 V6,GTP,2D COUPE GTP,RED,MANUAL,1,Alloy,56550,AMERICAN,MEDIUM,GM,8579,9949,12132,13385,8785,10299,12254,13976,NULL,NULL,5546,35004,AL,8800,0,1003
2935,0,5/19/2010,OTHER,2007,3,PONTIAC,G6 V6,Bas,4D SEDAN SE1,GREY,AUTO,1,Alloy,71106,AMERICAN,MEDIUM,GM,8788,10144,12108,13561,9166,10455,12803,14120,NULL,NULL,5546,35004,AL,7900,0,1272
2936,0,5/26/2010,OTHER,2007,3,FORD,FUSION 4C,SE,4D SEDAN SE,RED,AUTO,1,Alloy,67842,AMERICAN,MEDIUM,FORD,10306,11763,13799,15076,10445,11921,13772,15293,NULL,NULL,18111,35004,AL,8300,0,728
2937,0,5/26/2010,OTHER,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,SILVER,AUTO,1,Alloy,97312,OTHER ASIAN,MEDIUM,OTHER,6732,8025,10197,11728,6447,7661,9797,11074,NULL,NULL,18111,35004,AL,5800,0,909
2938,0,5/26/2010,OTHER,2003,7,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L LS,SILVER,AUTO,1,Alloy,95142,AMERICAN,MEDIUM SUV,GM,5456,6621,8746,10131,4832,6149,8873,10360,NULL,NULL,18111,35004,AL,7700,0,1641
2939,0,5/26/2010,OTHER,2002,8,CHEVROLET,S10 PICKUP 2WD 4C,Bas,REG CAB 2.2L FFV,MAROON,AUTO,1,Alloy,36705,AMERICAN,SMALL TRUCK,GM,3115,4692,6124,7657,4251,5626,7257,8641,NULL,NULL,18111,35004,AL,5000,0,1421
2940,0,5/26/2010,OTHER,2004,6,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LS,RED,AUTO,1,Alloy,92449,AMERICAN,MEDIUM,GM,5459,6862,8828,10068,4804,6059,8054,9239,NULL,NULL,18111,35004,AL,6400,0,1485
2941,0,5/26/2010,OTHER,2006,4,CHEVROLET,AVEO,LS,4D SEDAN LS,RED,AUTO,2,Covers,63503,AMERICAN,COMPACT,GM,3920,4936,7032,7969,3801,4715,6481,7886,NO,GREEN,18111,35004,AL,5200,0,728
2942,0,6/2/2010,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,2,Covers,53036,AMERICAN,MEDIUM,CHRYSLER,8239,9299,12030,13031,8018,9189,11685,12739,NULL,NULL,8172,35004,AL,8200,0,920
2943,0,6/2/2010,OTHER,2006,4,DODGE,MAGNUM V6,SE,WAGON 3.5L SXT,WHITE,AUTO,2,Covers,59877,AMERICAN,SPECIALTY,CHRYSLER,8520,10285,12915,14624,8595,10243,12612,14188,NULL,NULL,8172,35004,AL,9500,0,1086
2944,0,6/2/2010,OTHER,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,79000,AMERICAN,MEDIUM,GM,6351,7671,9861,11342,5470,6611,9238,10257,NULL,NULL,8172,35004,AL,6900,0,1272
2945,0,6/2/2010,OTHER,2005,5,CHEVROLET,1500 SILVERADO PICKU,Bas,EXT CAB 4.8L,WHITE,AUTO,1,Alloy,89916,AMERICAN,LARGE TRUCK,GM,8425,9691,12477,13804,7673,9364,12350,14046,NULL,NULL,8172,35004,AL,8200,0,1243
2946,0,6/2/2010,OTHER,2006,4,KIA,OPTIMA 4C,LX,4D SEDAN LX,GOLD,AUTO,2,Covers,79895,OTHER ASIAN,MEDIUM,OTHER,4754,5978,8235,9257,4530,5717,7631,8853,NULL,NULL,8172,35004,AL,6200,0,803
2947,0,6/2/2010,OTHER,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,WHITE,AUTO,1,Alloy,77470,OTHER ASIAN,MEDIUM,OTHER,6595,7893,9970,11813,6085,7301,9579,10908,NULL,NULL,8172,35004,AL,7700,0,803
2948,0,6/2/2010,OTHER,2006,4,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,GREY,AUTO,1,Alloy,80044,OTHER ASIAN,MEDIUM,OTHER,6404,7771,10019,11129,5943,6978,9410,10564,NULL,NULL,8172,35004,AL,7200,0,594
2949,0,6/2/2010,OTHER,2006,4,FORD,F150 PICKUP 2WD V6,STX,REG CAB 4.2L STX,WHITE,MANUAL,1,Alloy,73876,AMERICAN,LARGE TRUCK,FORD,8741,11103,13086,15041,8848,10775,13290,15613,NULL,NULL,8172,35004,AL,6800,0,569
2950,0,6/2/2010,OTHER,2007,3,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,2,Covers,65229,OTHER ASIAN,MEDIUM,OTHER,5315,6293,8493,9233,4943,6190,8443,9335,NULL,NULL,8172,35004,AL,5700,0,533
2951,0,6/2/2010,OTHER,2007,3,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,2,Covers,59471,OTHER ASIAN,MEDIUM,OTHER,5315,6293,8493,9233,4335,5770,8372,9805,NULL,NULL,8172,35004,AL,5700,0,505
2952,0,6/2/2010,OTHER,2006,4,HYUNDAI,SONATA 4C,GLS,4D SEDAN GLS,SILVER,AUTO,1,Alloy,62031,OTHER ASIAN,MEDIUM,OTHER,6584,7417,10231,11591,5989,7147,9257,10548,NULL,NULL,8172,35004,AL,7900,0,728
2953,0,6/9/2010,OTHER,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GREY,AUTO,2,Covers,71249,AMERICAN,MEDIUM,CHRYSLER,7495,8697,11269,12494,7456,8445,11140,12128,NULL,NULL,19638,35004,AL,7940,0,1155
2954,0,6/9/2010,OTHER,2002,8,MERCURY,SABLE,GS,4D SEDAN GS,BLUE,AUTO,1,Alloy,56385,AMERICAN,MEDIUM,FORD,1919,2793,4468,5544,2678,3690,5676,6892,NULL,NULL,19638,35004,AL,3600,0,1054
2955,0,6/9/2010,OTHER,2006,4,FORD,EXPLORER 2WD V6,XLS,4D SUV 4.0L XLS,SILVER,AUTO,1,Alloy,76735,AMERICAN,MEDIUM SUV,FORD,8863,10321,12932,14288,9747,11774,13921,15917,NULL,NULL,19638,35004,AL,9000,0,1155
2956,1,6/9/2010,OTHER,2007,3,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,NULL,NULL,44355,OTHER ASIAN,MEDIUM,OTHER,5164,6213,8198,9255,5164,6213,8198,9255,NULL,NULL,19638,35004,AL,6200,0,482
2957,0,6/9/2010,OTHER,2001,9,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,56178,AMERICAN,LARGE,GM,2308,3210,4981,5746,2547,3469,5266,6361,NULL,NULL,19638,35004,AL,5600,0,1800
2958,0,6/9/2010,OTHER,2007,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,WHITE,AUTO,1,Alloy,84008,AMERICAN,VAN,CHRYSLER,9944,12609,13941,16611,10449,13115,14815,17404,NULL,NULL,19638,35004,AL,7940,0,1763
2959,0,6/9/2010,OTHER,2006,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,BLACK,AUTO,1,Alloy,85890,AMERICAN,LARGE,FORD,7351,8822,11276,12800,6312,7987,10311,12239,NULL,NULL,19638,35004,AL,7340,0,1633
2960,0,6/9/2010,OTHER,2005,5,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,BLACK,AUTO,1,Alloy,88309,AMERICAN,MEDIUM SUV,CHRYSLER,8970,10649,12271,14526,9488,10197,13732,14444,NULL,NULL,19638,35004,AL,9000,0,2022
2961,0,6/9/2010,OTHER,2006,4,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,GREY,AUTO,2,Covers,83165,AMERICAN,MEDIUM,GM,6180,7778,9808,11482,6594,8051,9666,11254,NULL,NULL,19638,35004,AL,6000,0,1373
2962,0,6/9/2010,OTHER,2007,3,HYUNDAI,ACCENT,GS,2D COUPE GS,WHITE,AUTO,2,Covers,80005,OTHER ASIAN,COMPACT,OTHER,4687,5945,8145,9148,4719,5691,7174,8652,NULL,NULL,19638,35004,AL,5100,0,983
2963,0,12/8/2010,OTHER,2002,8,PONTIAC,GRAND PRIX,SE,4D SEDAN SE1,SILVER,AUTO,1,Alloy,98564,AMERICAN,LARGE,GM,1965,2726,4822,5507,2435,3341,5127,6208,NULL,NULL,18111,35004,AL,3900,0,2651
2964,0,12/8/2010,OTHER,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,GREY,AUTO,2,Covers,87766,AMERICAN,LARGE,GM,7790,8687,11791,12736,7829,9012,11539,12821,NULL,NULL,18111,35004,AL,8300,0,2152
2965,0,12/8/2010,OTHER,2003,7,HYUNDAI,ELANTRA,GLS,4D SEDAN,GREEN,AUTO,2,Covers,106213,OTHER ASIAN,MEDIUM,OTHER,2527,3251,5088,6124,2935,3741,6444,8214,NO,GREEN,18111,35004,AL,3300,0,950
2966,0,12/8/2010,OTHER,2006,4,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L,GREEN,AUTO,1,Alloy,72706,AMERICAN,VAN,CHRYSLER,7894,9590,12710,14193,6762,9663,10965,13768,NO,GREEN,18111,35004,AL,7600,0,1623
2967,0,12/8/2010,OTHER,2008,2,MERCURY,SABLE,Bas,4D SEDAN,MAROON,AUTO,1,Alloy,89738,AMERICAN,MEDIUM,FORD,10699,13150,15001,17373,12487,14329,15957,17653,NULL,NULL,18111,35004,AL,8700,0,983
2968,1,12/15/2010,OTHER,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,PURPLE,AUTO,NULL,NULL,96032,AMERICAN,MEDIUM,CHRYSLER,3369,4421,6148,7476,3377,4378,6526,7484,NULL,NULL,18111,35004,AL,4200,0,1630
2969,0,12/15/2010,OTHER,2007,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN,GREY,AUTO,2,Covers,82205,OTHER ASIAN,MEDIUM,OTHER,6796,8159,10318,11471,7774,9186,11532,12749,NO,GREEN,18111,35004,AL,6800,0,594
2970,0,12/15/2010,OTHER,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,PURPLE,AUTO,2,Covers,69916,AMERICAN,MEDIUM,CHRYSLER,3508,4435,6963,7919,4212,5361,7564,8700,NO,GREEN,18111,35004,AL,4900,0,1215
2971,0,12/15/2010,OTHER,2005,5,FORD,TAURUS,SEL,4D SEDAN SEL FFV,GREY,AUTO,1,Alloy,62545,AMERICAN,MEDIUM,FORD,3676,4985,6853,8144,4612,5769,7920,9138,NO,GREEN,18111,35004,AL,5500,0,825
2972,0,12/15/2010,OTHER,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,GOLD,AUTO,1,Alloy,72784,AMERICAN,COMPACT,FORD,5310,6626,9095,10140,5510,7023,9064,10492,NULL,NULL,18111,35004,AL,5600,0,1155
2973,0,12/15/2010,OTHER,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,2,Covers,57247,AMERICAN,MEDIUM,CHRYSLER,7811,8719,11172,12059,7779,8824,11425,12445,NULL,NULL,18111,35004,AL,8900,0,920
2974,1,12/15/2010,OTHER,2007,3,CHRYSLER,PT CRUISER,Lim,4D SEDAN,SILVER,AUTO,NULL,NULL,70228,AMERICAN,MEDIUM,CHRYSLER,5185,6106,8572,9497,5167,6088,8647,9378,NULL,NULL,18111,35004,AL,5700,0,1389
2975,0,12/15/2010,OTHER,2006,4,FORD,MUSTANG V6,Bas,2D COUPE,RED,MANUAL,1,Alloy,59203,AMERICAN,SPORTS,FORD,8548,9743,12457,13521,9553,11138,13186,15123,NULL,NULL,18111,35004,AL,8700,0,671
2976,0,12/15/2010,OTHER,2006,4,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L ADVENTURER,WHITE,AUTO,1,Alloy,84643,AMERICAN,MEDIUM SUV,CHRYSLER,9883,10942,14453,15518,0,0,0,0,NULL,NULL,18111,35004,AL,8300,0,1503
2977,0,12/15/2010,OTHER,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,GREY,AUTO,1,Alloy,88892,AMERICAN,MEDIUM,CHRYSLER,4241,5285,7546,8847,4725,6114,7608,9225,NO,GREEN,18111,35004,AL,4100,0,1243
2978,0,12/15/2010,OTHER,2005,5,DODGE,CARAVAN FWD V6,SXT,MINIVAN 3.3L SE,BLACK,AUTO,1,Alloy,92233,AMERICAN,VAN,CHRYSLER,3517,5221,6359,8258,6228,7583,9526,11094,NO,GREEN,18111,35004,AL,5000,0,1918
2979,1,12/15/2010,OTHER,2003,7,CHRYSLER,PT CRUISER,GT,4D SEDAN GT TURBO,BLACK,AUTO,NULL,NULL,79524,AMERICAN,MEDIUM,CHRYSLER,3763,4753,6686,7405,3929,4839,7070,8238,NULL,NULL,18111,35004,AL,4600,0,1806
2980,1,12/22/2010,OTHER,2005,5,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,NULL,NULL,108330,AMERICAN,LARGE,GM,4947,6287,8295,10038,4795,6113,7968,9287,NULL,NULL,18880,35004,AL,4100,0,2571
2981,0,12/22/2010,OTHER,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,97779,AMERICAN,MEDIUM,GM,4551,5836,7787,9605,4963,6425,7666,8995,NO,GREEN,18880,35004,AL,5500,0,1485
2982,0,12/22/2010,OTHER,2005,5,HYUNDAI,SONATA V6,GLS,4D SEDAN,SILVER,AUTO,1,Alloy,95914,OTHER ASIAN,MEDIUM,OTHER,4124,5373,8198,9308,3792,4958,7020,8332,NULL,NULL,18880,35004,AL,5000,0,909
2983,1,12/22/2010,OTHER,2004,6,NISSAN,ARMADA 4WD V8,LE,4D SPORT UTILITY LE,BLACK,AUTO,1,Alloy,94164,TOP LINE ASIAN,LARGE SUV,OTHER,12310,14412,16808,18379,11713,14107,15765,19067,NO,GREEN,18880,35004,AL,10200,0,2062
2984,0,12/22/2010,OTHER,2006,4,CHEVROLET,EQUINOX AWD V6,LT,4D SUV LT,PURPLE,AUTO,1,Alloy,86452,AMERICAN,MEDIUM SUV,GM,9332,11746,12969,15494,10343,12573,14638,17793,NO,GREEN,18880,35004,AL,8700,0,1633
2985,0,12/22/2010,OTHER,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,BLACK,AUTO,2,Covers,75610,AMERICAN,COMPACT,FORD,3475,4556,6958,9123,3788,4752,7226,8018,NULL,NULL,18880,35004,AL,5000,0,1155
2986,1,12/22/2010,OTHER,2004,6,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,BLUE,AUTO,NULL,NULL,83675,OTHER ASIAN,MEDIUM SUV,OTHER,4942,6142,8471,9400,4928,6180,8509,9492,NULL,NULL,18880,35004,AL,7600,0,1893
2987,0,12/16/2010,OTHER,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN,GREY,AUTO,1,Alloy,31072,AMERICAN,MEDIUM,GM,6482,7768,9537,10736,7470,8835,10576,11591,NO,GREEN,16044,48265,MI,7425,0,702
2988,0,12/16/2010,OTHER,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLACK,AUTO,2,Covers,82894,AMERICAN,LARGE,GM,7662,8559,11463,12447,7737,8893,11957,13225,NULL,NULL,16044,48265,MI,7525,0,2152
2989,0,12/17/2010,OTHER,2007,3,SATURN,ION,3,4D SEDAN LEVEL 1,BLUE,MANUAL,1,Alloy,70195,AMERICAN,MEDIUM,GM,5654,7473,8586,10519,0,0,0,0,NULL,NULL,16044,48265,MI,5425,0,803
2990,0,12/17/2010,OTHER,2007,3,DODGE,CALIBER,Bas,4D WAGON,GOLD,AUTO,2,Covers,79933,AMERICAN,MEDIUM,CHRYSLER,6352,7606,9983,11016,5614,6887,9410,10394,NULL,NULL,1141,48265,MI,7225,1,920
2991,0,12/17/2010,OTHER,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,AUTO,2,Covers,57807,AMERICAN,COMPACT,GM,5075,6013,8013,9031,6153,7735,9338,10781,NULL,NULL,16044,48265,MI,5925,0,671
2992,0,12/17/2010,OTHER,2007,3,SATURN,ION,2,4D SEDAN LEVEL 2,BLACK,AUTO,2,Covers,67343,AMERICAN,MEDIUM,GM,5811,7031,8753,10050,6457,7904,9257,10781,NO,GREEN,16044,48265,MI,4675,0,728
2993,0,12/17/2010,OTHER,2006,4,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,WHITE,AUTO,2,Covers,84956,AMERICAN,MEDIUM,GM,5214,6388,8528,9584,5737,7015,9074,10772,NULL,NULL,1141,48265,MI,5925,1,1373
2994,0,12/17/2010,OTHER,2008,2,CHEVROLET,HHR,LS,4D SUV 2.2L LS,SILVER,AUTO,2,Covers,72717,AMERICAN,MEDIUM,GM,6376,7691,9672,11163,7160,8328,10751,11807,NULL,NULL,1141,48265,MI,6825,1,803
2995,0,12/17/2010,OTHER,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,BEIGE,AUTO,0,NULL,78098,AMERICAN,MEDIUM,GM,5529,6630,8841,10601,6700,8056,9831,10995,NO,GREEN,1141,48265,MI,7125,1,1272
2996,0,12/17/2010,OTHER,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,SILVER,AUTO,1,Alloy,89040,AMERICAN,MEDIUM,GM,5640,6952,9035,11137,5987,7097,9681,10891,NO,GREEN,1141,48265,MI,6625,1,1373
2997,0,12/17/2010,OTHER,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,53788,AMERICAN,MEDIUM,CHRYSLER,3392,4376,6177,7420,3450,4524,6854,7721,NULL,NULL,16044,48265,MI,5725,0,1086
2998,1,12/17/2010,OTHER,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,77282,AMERICAN,MEDIUM,CHRYSLER,5218,6121,8606,9512,6428,7601,9643,10745,NULL,NULL,1141,48265,MI,5525,1,1389
2999,0,12/17/2010,OTHER,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN,GREY,AUTO,2,Covers,55015,AMERICAN,MEDIUM,GM,6442,7735,9500,10705,6915,8181,9933,11584,NULL,NULL,16044,48265,MI,5825,0,837
3000,0,12/17/2010,OTHER,2002,8,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,SILVER,AUTO,1,Alloy,68028,AMERICAN,MEDIUM,CHRYSLER,3045,3927,6031,6854,3433,4331,6639,8403,NO,GREEN,16044,48265,MI,5425,0,1515
3001,0,1/6/2009,OTHER,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,SILVER,AUTO,2,Covers,84292,AMERICAN,LARGE,GM,5369,6564,6299,7589,5713,6960,6670,8017,NULL,NULL,17212,75061,TX,6165,0,2152
3002,0,1/6/2009,OTHER,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,SILVER,AUTO,2,Covers,71435,AMERICAN,LARGE,GM,4244,5389,5084,6320,4875,6014,5765,6995,NULL,NULL,17212,75061,TX,5955,0,1974
3003,0,1/6/2009,OTHER,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GOLD,AUTO,2,Covers,85105,AMERICAN,LARGE,GM,6221,7170,7219,8244,6389,7463,7400,8560,NULL,NULL,17212,75061,TX,6665,0,2152
3004,0,1/6/2009,OTHER,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,WHITE,AUTO,1,Alloy,55380,AMERICAN,LARGE,FORD,7336,8824,8423,10030,8465,10502,9642,11842,NULL,NULL,17212,75061,TX,6965,0,1169
3005,0,1/6/2009,OTHER,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,BLUE,AUTO,2,Covers,63793,AMERICAN,LARGE,GM,4244,5389,5084,6320,4875,6014,5765,6995,NULL,NULL,17212,75061,TX,5655,0,1703
3006,0,1/6/2009,OTHER,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,71592,AMERICAN,LARGE,GM,6513,7855,7534,8983,7406,8758,8498,9959,NULL,NULL,17212,75061,TX,6565,0,1974
3007,0,1/13/2009,OTHER,2004,5,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,GREEN,AUTO,1,Alloy,72451,AMERICAN,MEDIUM,GM,4618,5854,5487,6822,5059,6090,5964,7077,NULL,NULL,20833,75061,TX,5655,0,1272
3008,0,1/13/2009,OTHER,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,3,Special,93682,AMERICAN,MEDIUM,FORD,3707,4641,4504,5512,4204,5171,5040,6085,NULL,NULL,20833,75061,TX,3845,0,1053
3009,0,1/13/2009,OTHER,2004,5,FORD,FOCUS 2.0L I4 SFI,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,55220,AMERICAN,COMPACT,FORD,3217,4170,3974,5004,3675,4246,4469,5086,NULL,NULL,20833,75061,TX,4955,0,920
3010,1,1/13/2009,OTHER,2002,7,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,GOLD,AUTO,1,Alloy,31604,AMERICAN,VAN,GM,1897,2592,2549,3299,2703,4287,3419,5130,NULL,NULL,20833,75061,TX,4155,0,2836
3011,0,1/20/2009,OTHER,2002,7,GMC,ENVOY 4WD 6C 4.2L I6,SLE,4D UTILITY 4.2L SLE,GOLD,AUTO,1,Alloy,63163,AMERICAN,MEDIUM SUV,GM,4806,6016,5690,6997,5086,6419,5993,7433,NULL,NULL,8655,75061,TX,7265,0,2003
3012,1,1/20/2009,OTHER,2004,5,CHRYSLER,SEBRING V6 3.0L V6 M,Lim,2D COUPE LIMTED,RED,AUTO,3,Special,92005,AMERICAN,MEDIUM,CHRYSLER,0,1,0,0,0,1,0,0,NULL,NULL,8655,75061,TX,3645,0,1485
3013,0,1/20/2009,OTHER,2005,4,NISSAN,SENTRA 1.8L I4 EFI,Bas,4D SEDAN 1.8,BLUE,AUTO,2,Covers,66975,TOP LINE ASIAN,COMPACT,OTHER,4872,5896,5762,6868,4913,6046,5806,7030,NULL,NULL,20833,75061,TX,5955,0,533
3014,1,1/20/2009,OTHER,2004,5,CHRYSLER,SEBRING V6 3.0L V6 M,Lim,2D COUPE LIMTED,RED,AUTO,1,Alloy,92005,AMERICAN,MEDIUM,CHRYSLER,0,1,0,0,0,1,0,0,NULL,NULL,8655,75061,TX,3645,0,1485
3015,1,1/20/2009,OTHER,2005,4,KIA,SORENTO 4WD 3.5L V6,EX,4D SPORT UTILITY EX,GREY,AUTO,1,Alloy,73551,OTHER ASIAN,MEDIUM SUV,OTHER,5079,6310,5985,7315,6670,8031,7704,9173,NULL,NULL,20833,75061,TX,6365,0,1857
3016,0,1/20/2009,OTHER,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SXT,2D COUPE,WHITE,AUTO,1,Alloy,70302,AMERICAN,MEDIUM,CHRYSLER,3807,4712,4612,5589,4491,5373,5350,6303,NULL,NULL,8655,75061,TX,4155,0,1155
3017,0,1/20/2009,OTHER,2005,4,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L,BLACK,AUTO,1,Alloy,63751,AMERICAN,VAN,CHRYSLER,7797,9014,8921,10235,7337,9206,8424,10442,NULL,NULL,8655,75061,TX,6165,0,1411
3018,0,1/27/2009,OTHER,2002,7,FORD,EXPLORER 2WD V6 4.0L,Spo,2D SUV 4.0L SPORT,GOLD,AUTO,1,Alloy,89445,AMERICAN,MEDIUM SUV,FORD,2381,3161,3071,3914,3259,4280,4020,5122,NULL,NULL,17212,75061,TX,3945,0,1543
3019,1,1/27/2009,OTHER,2001,8,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L,BLACK,AUTO,1,Alloy,82522,AMERICAN,MEDIUM SUV,CHRYSLER,2613,3379,3322,4149,3066,4094,3811,4922,NULL,NULL,17212,75061,TX,5155,0,1803
